-5.76,3.50,-7.32
-7.05,2.60,-10.42
-5.46,9.14,-8.14
-6.94,10.67,-7.28
-9.09,7.01,-9.02
-8.59,6.72,-8.63
-5.25,9.46,-6.59
-4.22,6.79,-5.36
-6.20,5.22,-4.92
-6.46,3.02,-6.17
-6.02,4.89,-5.69
-3.21,6.37,-3.31
1.74,4.40,-1.18
3.43,1.67,-2.37
4.97,4.85,-2.59
1.69,4.55,-0.65
-2.63,1.62,-0.63
-3.13,2.76,-0.96
-0.97,0.65,-3.22
3.11,-1.79,-5.34
4.98,5.08,-2.64
1.28,7.31,1.05
-2.72,6.50,1.63
-4.38,1.97,-1.85
-5.92,-1.08,-7.24
-5.41,-4.74,-11.17
-3.55,0.77,-8.66
-1.81,7.82,-4.51
-3.66,7.76,-0.68
-3.72,2.44,-1.07
-1.52,0.02,-4.17
-0.43,2.69,-7.24
0.40,0.49,-8.16
0.11,3.21,-5.92
1.37,7.14,0.01
0.05,1.16,-0.24
-3.69,-4.82,-5.54
-4.77,-5.64,-9.40
-4.15,-1.32,-8.24
-0.85,4.90,-2.41
2.28,4.44,0.31
2.39,1.51,-0.06
1.17,0.11,-1.85
-0.22,2.17,-0.97
3.48,5.00,0.37
6.49,6.18,3.31
5.79,5.61,2.24
2.89,1.68,-1.59
1.02,0.24,-4.08
-0.01,-4.35,-7.61
0.40,-1.77,-8.36
-1.10,2.56,-7.46
-2.61,-0.47,-9.08
-5.08,-6.27,-11.71
-7.12,-9.99,-14.53
-3.34,-4.44,-8.85
1.59,7.49,-1.75
2.49,12.15,3.21
-0.21,4.80,1.34
-1.50,-1.41,-2.66
-2.40,-9.64,-10.29
-1.62,0.70,-10.05
-0.11,8.67,-5.64
-0.71,8.04,-4.14
-0.51,6.21,-4.27
-2.05,-1.06,-6.92
-3.87,0.11,-9.35
-5.13,3.08,-9.04
-5.57,4.51,-8.05
-3.03,4.88,-5.47
-1.69,-2.11,-4.30
-3.88,-7.76,-6.92
-6.59,1.18,-5.10
-8.34,3.34,-4.24
-6.31,5.29,-3.72
-5.63,2.10,-3.98
-5.08,1.26,-5.65
-4.48,3.59,-2.87
-2.14,7.51,-1.85
0.16,13.46,-0.66
0.71,9.11,-2.68
-0.36,8.39,-4.66
-4.03,-0.29,-6.05
-6.51,-0.95,-7.78
-5.66,2.40,-4.85
-3.18,5.66,-1.49
-0.85,9.28,1.91
-0.44,6.13,1.85
-1.65,3.66,0.04
-1.98,5.95,-0.75
-0.36,7.51,0.70
0.43,5.66,0.08
-0.34,1.60,0.10
0.54,-0.33,-0.89
2.97,3.58,-0.62
4.68,5.71,0.85
5.66,19.82,5.58
9.82,50.73,16.85
31.27,157.40,39.21
67.96,250.04,77.18
106.95,250.04,117.36
125.75,250.04,159.67
133.38,250.04,155.70
105.06,250.04,168.85
63.69,246.96,140.81
42.81,250.04,99.90
54.42,225.18,77.19
77.51,142.42,54.81
83.03,133.50,43.67
83.82,176.16,39.33
89.63,184.48,35.64
107.98,134.46,22.82
126.95,7.56,-19.26
124.03,-33.58,-42.07
71.88,-6.92,-42.02
40.37,1.35,-29.14
33.53,-18.67,-22.70
34.36,-26.70,-33.20
15.76,-44.81,-17.44
-3.27,-33.59,-2.88
-4.68,-12.90,-5.59
6.22,3.85,-12.19
7.37,-12.17,-9.72
1.99,-18.62,-6.97
-8.30,-19.31,-7.79
-7.46,-8.85,-4.90
-0.77,-0.12,3.31
-6.07,8.65,3.43
-11.30,-1.44,1.14
-5.18,-9.73,-11.24
-2.37,-28.71,-16.62
0.26,-43.13,-18.78
-0.58,-33.08,-14.60
0.11,6.67,-4.50
-0.16,14.08,3.93
-0.11,10.50,5.03
-0.38,-6.71,0.95
-1.16,-21.79,-7.56
-4.70,-24.30,-11.38
-6.32,-15.82,-7.55
-1.62,2.54,-4.98
0.57,5.59,0.05
0.30,4.47,2.80
-5.14,-8.21,0.99
-9.91,-23.98,-1.20
-8.68,-9.23,-1.67
-6.70,-0.73,0.79
-2.69,-5.29,5.08
-6.03,-1.92,4.27
-6.27,-12.21,-0.70
-4.76,-11.38,-4.30
-0.15,-9.82,-3.85
0.80,-5.21,-5.79
-1.10,-2.21,-6.14
1.61,2.24,-0.40
4.76,9.88,4.66
3.92,5.08,6.55
-1.79,-2.01,3.51
-5.23,-8.83,-2.60
-2.62,-5.99,-4.61
2.45,2.22,-1.50
4.50,8.59,3.64
-0.06,1.28,3.35
-5.94,-2.68,0.91
-5.76,-8.73,-1.25
-1.27,-1.00,-0.25
5.95,3.16,1.56
7.01,1.25,2.40
5.18,-0.13,2.27
-1.84,-7.38,0.18
-4.16,-6.30,-0.08
-2.03,5.56,3.37
1.60,8.59,4.49
3.02,5.69,3.96
0.87,-0.58,0.58
-4.24,-7.82,-1.58
-4.43,-10.43,-2.37
-0.95,-2.43,-1.73
1.90,1.21,-0.45
2.62,2.41,-1.00
0.05,0.36,-0.69
-0.85,-5.23,-0.63
2.08,-5.81,-1.07
4.03,-5.11,-3.01
2.75,-8.29,-4.24
2.78,-3.31,-3.69
1.16,2.14,-0.80
-0.33,-2.89,1.46
-0.03,-0.89,1.06
0.18,-6.85,-0.22
3.12,-2.19,-1.69
2.08,-1.67,-0.71
3.26,2.89,1.35
3.47,6.40,2.76
1.27,4.28,3.76
0.33,3.72,2.76
-2.02,1.48,1.76
-1.12,-5.19,0.19
1.83,1.24,-1.96
2.14,-2.02,-3.69
1.83,5.30,-0.27
0.05,11.37,1.89
-2.10,3.53,1.61
-1.55,-3.31,0.23
1.37,-3.01,-0.56
2.57,0.37,-1.13
-0.47,4.71,-0.11
-2.63,4.73,0.83
-1.55,1.85,-0.40
0.53,1.29,0.15
1.22,-0.63,0.26
0.50,0.06,-1.00
-0.77,0.17,-1.92
-0.08,3.87,1.23
1.83,5.13,2.50
2.51,3.20,1.21
2.08,-1.23,0.24
0.27,-3.48,-2.66
-1.21,-5.29,-2.20
0.29,-1.20,-0.10
2.34,2.62,2.24
3.26,3.31,2.89
2.08,5.28,1.82
-0.21,2.61,0.84
-0.50,-1.54,0.20
1.01,-4.83,0.63
0.44,-6.01,2.18
-1.14,1.07,2.72
-2.08,2.15,1.98
-1.07,-0.62,2.78
1.51,-1.32,3.37
1.21,-8.68,5.49
-2.76,-13.04,9.07
-6.21,-10.27,15.68
-5.06,-6.39,22.27
1.92,1.69,23.26
8.17,9.10,20.88
6.84,6.90,18.60
-1.54,-2.76,16.78
-6.21,0.66,20.30
-3.34,13.62,29.74
3.95,36.01,37.87
7.92,40.31,38.33
3.65,25.72,37.56
-0.74,24.69,42.14
1.99,23.75,48.03
4.68,21.17,45.55
9.90,17.82,47.36
10.10,10.14,51.52
10.62,10.75,55.51
9.95,6.96,58.40
7.76,11.70,60.66
6.90,19.47,62.07
-0.15,28.46,62.45
-10.63,23.36,62.20
-11.92,22.72,61.99
-9.13,19.52,61.95
-9.50,14.54,55.00
-14.21,6.81,50.32
-23.88,8.63,44.94
-34.01,28.07,44.29
-29.55,22.59,49.70
-25.04,16.57,49.43
-12.75,15.40,49.52
-13.46,16.27,43.50
-13.02,14.85,33.90
4.79,23.17,21.59
13.58,18.44,19.02
-1.42,-5.64,16.09
-29.13,-11.50,7.30
-44.14,-23.53,1.37
-31.49,-36.84,-3.50
-28.88,-32.59,-9.01
-44.65,-50.23,-24.02
-54.62,-87.45,-35.52
-67.76,-99.82,-36.55
-87.84,-77.35,-36.27
-92.03,-98.52,-40.90
-87.44,-157.58,-47.58
-84.64,-163.55,-57.03
-85.87,-117.75,-52.51
-92.18,-135.79,-57.18
-97.40,-163.81,-66.02
-93.85,-134.29,-68.45
-79.22,-95.60,-56.97
-75.65,-101.34,-52.66
-71.16,-106.31,-61.95
-60.94,-149.17,-76.96
-66.51,-125.78,-69.16
-82.02,-130.07,-68.43
-75.03,-84.65,-63.16
-66.63,-79.80,-56.91
-77.04,-99.23,-58.74
-66.76,-76.91,-58.43
-50.04,-18.88,-31.14
-51.30,-31.94,-25.65
-54.32,-46.00,-34.68
-47.63,-48.42,-44.28
-42.69,-41.77,-36.15
-39.03,-23.42,-20.36
-24.84,-8.47,-7.59
-11.83,-6.97,-8.00
-11.89,-11.56,-11.15
-12.73,-16.40,-19.25
-16.98,1.23,-13.28
-21.89,-0.54,-4.89
-23.43,-9.82,-5.94
-20.85,-5.98,-9.43
-15.42,7.86,-8.78
-17.21,16.75,-6.14
-20.88,-0.99,-6.42
-17.46,5.37,-5.80
-13.77,5.99,-7.11
-17.58,13.32,-6.29
-24.92,7.97,-3.05
-23.59,-4.79,-4.13
-22.84,-13.55,-7.07
-22.01,-13.12,-10.74
-17.85,15.93,-1.50
-18.87,11.52,3.85
-20.05,-5.72,0.76
-14.97,-23.23,-6.10
-9.46,-23.51,-11.17
-4.28,0.79,-3.89
-6.21,18.56,2.56
-5.33,14.91,5.36
-4.87,9.39,0.55
-8.42,-14.65,-5.29
-12.22,-12.69,-8.42
-10.37,4.98,-5.28
-9.89,14.98,-0.34
-13.50,-3.87,-3.71
-20.46,-24.27,-9.21
-20.45,-13.53,-9.11
-14.28,4.48,-3.76
-9.27,8.83,3.04
-4.09,16.36,5.32
-2.27,15.40,4.18
-5.32,12.08,1.47
-8.61,9.64,-0.95
-10.34,10.23,-4.21
-14.74,3.18,-8.03
-13.71,3.85,-11.85
-11.19,3.48,-14.48
-7.50,9.74,-13.59
-4.89,18.55,-10.48
-3.10,12.09,-6.82
-7.08,3.72,-4.89
-10.70,1.59,-4.29
-17.52,6.00,-4.82
-25.57,8.80,-2.10
-24.33,10.87,-0.47
-14.21,7.05,2.59
-12.53,4.42,2.82
-13.34,3.23,1.54
-9.21,1.89,-2.34
-3.48,6.29,-5.70
-3.95,3.57,-5.92
-6.74,3.75,-7.73
-12.29,9.96,-4.21
-17.08,11.77,-0.92
-17.23,11.32,-0.63
-14.95,11.73,-1.24
-9.64,10.82,-0.11
-4.99,12.40,-4.11
-4.63,16.58,-8.79
-8.31,8.70,-11.99
-10.25,9.90,-12.92
-10.28,13.31,-13.49
-6.88,6.71,-12.82
-3.78,4.85,-14.17
-4.06,6.28,-14.74
-8.19,1.68,-13.74
-8.46,-7.69,-15.43
-3.24,-3.96,-15.83
8.74,10.70,-13.98
5.85,11.44,-10.97
-1.04,4.53,-7.91
-3.72,1.66,-8.90
-2.24,1.60,-9.34
0.93,6.17,-6.38
2.84,6.39,-4.06
1.27,10.44,-3.79
0.40,6.76,-4.30
3.93,1.10,-3.66
9.62,3.21,-3.81
17.27,4.72,-4.18
22.10,12.04,-3.67
22.78,18.70,-2.67
16.20,12.48,-2.78
10.60,8.87,-6.02
7.69,9.44,-10.03
6.61,4.60,-12.34
5.15,-11.14,-10.60
5.14,-8.14,-6.01
6.13,-6.13,-2.17
4.82,-10.19,-0.89
4.24,-10.10,-1.95
6.27,-8.34,-1.39
6.70,-5.76,-0.95
2.44,-6.05,-0.45
-6.50,-8.53,-0.69
-12.88,-10.44,0.12
-9.50,-9.63,-1.50
-2.68,-13.01,-3.57
1.89,-13.27,-4.34
-4.30,-7.13,0.47
-15.61,-2.69,3.19
-20.76,-7.80,3.17
-16.80,-10.14,4.01
-5.80,-8.02,1.27
-0.16,-6.74,0.08
-4.01,-3.75,0.88
-10.81,-0.07,3.59
-13.25,0.82,5.03
-13.92,0.82,4.40
-14.37,2.24,4.32
-15.37,-0.76,3.74
-18.68,-7.57,2.42
-20.31,-11.96,1.65
-22.65,-2.19,1.11
-20.66,2.21,2.27
-17.93,3.33,2.50
-19.98,-0.70,3.61
-24.17,0.71,2.47
-27.80,6.21,2.13
-29.43,7.54,2.37
-21.44,0.79,0.98
-11.95,1.37,-1.43
-7.76,8.26,-2.53
-9.11,10.43,-4.64
-7.11,7.73,-7.99
-1.67,6.64,-11.09
3.89,10.91,-12.02
8.14,16.68,-12.27
17.49,15.58,-12.37
25.62,38.38,-10.76
33.97,43.27,-6.02
38.11,33.69,-4.91
41.57,33.88,-4.08
47.58,46.89,-10.88
62.12,52.07,-19.14
72.63,30.21,-27.40
72.51,24.01,-24.62
73.23,47.21,-17.66
89.41,67.09,-12.30
113.17,62.90,-16.40
139.77,53.69,-20.85
170.06,56.67,-8.54
172.68,57.94,2.55
166.42,40.01,4.30
166.24,31.90,-7.69
165.76,37.32,2.76
173.09,59.88,13.81
172.28,51.26,26.09
164.99,38.29,29.97
159.35,30.84,29.51
156.26,42.52,31.26
